convoID,ambientVariant,processedVolume,technology,model,wer,S,D,I,S_med,D_med,I_med,mwer
34817775,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.11805078929306795,93,15,25,6,3,0,0.1125
34817775,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.08785175017158545,73,6,23,3,2,1,0.075
34817775,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.07755662319835278,58,3,24,2,1,1,0.05
34817775,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.8105696636925189,110,121,1,15,30,0,0.5625
34817775,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.365133836650652,153,120,13,17,6,1,0.3
34817775,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.15648592999313657,107,30,31,8,2,3,0.1625
34817775,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.10363761153054221,75,12,27,3,1,2,0.075
34817775,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.0789293067947838,58,6,24,3,0,1,0.05
34817775,talking,-15dBFS,vosk,vosk-model-de-0.21,0.5428963623884695,184,98,34,22,12,0,0.425
34817775,talking,-20dBFS,vosk,vosk-model-de-0.21,0.20796156485929992,125,42,37,12,7,2,0.2625
34817775,talking,-25dBFS,vosk,vosk-model-de-0.21,0.10363761153054221,77,15,26,4,2,1,0.0875
34817775,talking,-30dBFS,vosk,vosk-model-de-0.21,0.0789293067947838,58,5,25,4,1,0,0.0625
34817775,talking,-35dBFS,vosk,vosk-model-de-0.21,0.07961564859299931,56,5,27,5,0,0,0.0625
34817775,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.3260123541523679,136,70,20,9,10,1,0.25
34817775,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.17089910775566233,89,30,27,8,5,2,0.1875
34817775,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.11050102951269733,69,15,25,5,0,2,0.0875
34817775,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.091283459162663,65,7,26,4,0,1,0.0625
34817775,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.08442004118050789,60,5,26,4,1,1,0.075
34967032,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.6248548199767712,160,135,10,30,23,0,0.5
34967032,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.2607433217189315,159,76,26,15,4,4,0.2169811320754717
34967032,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.13821138211382114,105,29,28,9,2,6,0.16037735849056603
34967032,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.10452961672473868,90,14,26,5,1,9,0.14150943396226415
34967032,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.09988385598141696,81,10,28,4,1,10,0.14150943396226415
34967032,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.7833914053426249,143,132,2,25,34,0,0.5566037735849056
34967032,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.41114982578397213,195,108,20,24,16,1,0.3867924528301887
34967032,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.2148664343786295,152,40,32,11,4,3,0.16981132075471697
34967032,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.13530778164924506,114,23,31,3,2,11,0.1509433962264151
34967032,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.10685249709639953,90,10,27,4,1,11,0.1509433962264151
34967032,talking,-15dBFS,vosk,vosk-model-de-0.21,0.4988385598141696,210,123,35,37,12,2,0.4811320754716981
34967032,talking,-20dBFS,vosk,vosk-model-de-0.21,0.22415795586527293,150,48,34,16,5,4,0.2358490566037736
34967032,talking,-25dBFS,vosk,vosk-model-de-0.21,0.13995354239256677,109,26,30,7,2,10,0.1792452830188679
34967032,talking,-30dBFS,vosk,vosk-model-de-0.21,0.10685249709639953,87,12,28,6,0,11,0.16037735849056603
34967032,talking,-35dBFS,vosk,vosk-model-de-0.21,0.10278745644599303,81,11,29,4,0,11,0.14150943396226415
34967032,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.3048780487804878,163,85,27,14,10,5,0.27358490566037735
34967032,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.18583042973286876,130,32,29,10,5,7,0.20754716981132076
34967032,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.12717770034843207,96,18,24,7,3,9,0.1792452830188679
34967032,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.10104529616724739,77,9,24,7,0,10,0.16037735849056603
34967032,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.09814169570267131,75,10,30,6,0,12,0.16981132075471697
35008915,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.5196901226597805,137,123,10,13,23,0,0.375
35008915,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.22853453841187862,123,68,23,8,5,0,0.13541666666666666
35008915,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.1091026468689477,83,17,23,4,0,2,0.0625
35008915,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.09941897998708844,70,13,22,3,0,2,0.052083333333333336
35008915,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.0974822466107166,65,12,25,3,0,3,0.0625
35008915,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.6604260813428018,131,141,3,14,30,0,0.4583333333333333
35008915,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.30342156229825695,134,109,14,15,9,0,0.25
35008915,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.1433182698515171,93,36,23,4,2,3,0.09375
35008915,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.09296320206584893,67,12,21,3,0,2,0.052083333333333336
35008915,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.09554551323434474,64,10,23,2,0,2,0.041666666666666664
35008915,talking,-15dBFS,vosk,vosk-model-de-0.21,0.4144609425435765,157,86,35,23,9,0,0.3333333333333333
35008915,talking,-20dBFS,vosk,vosk-model-de-0.21,0.18657198192382182,118,38,31,10,4,2,0.16666666666666666
35008915,talking,-25dBFS,vosk,vosk-model-de-0.21,0.10845706907682376,81,13,23,2,0,2,0.041666666666666664
35008915,talking,-30dBFS,vosk,vosk-model-de-0.21,0.09941897998708844,68,12,25,2,0,2,0.041666666666666664
35008915,talking,-35dBFS,vosk,vosk-model-de-0.21,0.0974822466107166,68,15,25,3,0,2,0.052083333333333336
35008915,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.2724338282763073,111,62,29,7,11,1,0.19791666666666666
35008915,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.15622982569399613,93,32,28,7,2,1,0.10416666666666667
35008915,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.11878631375080698,74,19,23,2,2,1,0.052083333333333336
35008915,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.1013557133634603,67,14,27,3,0,2,0.052083333333333336
35008915,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.10329244673983215,70,14,26,5,0,3,0.08333333333333333
35090753,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.4787117903930131,170,139,14,14,26,0,0.46511627906976744
35090753,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.20305676855895197,148,62,35,4,2,2,0.09302325581395349
35090753,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.12827510917030568,105,23,37,3,1,2,0.06976744186046512
35090753,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.09115720524017468,82,11,32,1,0,2,0.03488372093023256
35090753,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.07969432314410481,80,5,27,1,0,2,0.03488372093023256
35090753,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.6779475982532751,156,158,8,21,28,0,0.5697674418604651
35090753,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.2942139737991266,182,91,28,8,4,3,0.1744186046511628
35090753,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.14301310043668122,122,26,32,3,3,2,0.09302325581395349
35090753,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.09879912663755458,96,15,29,2,1,2,0.05813953488372093
35090753,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.09115720524017468,87,8,32,1,1,2,0.046511627906976744
35090753,talking,-15dBFS,vosk,vosk-model-de-0.21,0.44541484716157204,208,105,51,26,9,1,0.4186046511627907
35090753,talking,-20dBFS,vosk,vosk-model-de-0.21,0.16648471615720525,146,34,37,4,1,2,0.08139534883720931
35090753,talking,-25dBFS,vosk,vosk-model-de-0.21,0.10262008733624454,99,11,31,2,1,2,0.05813953488372093
35090753,talking,-30dBFS,vosk,vosk-model-de-0.21,0.08733624454148471,86,6,27,1,0,2,0.03488372093023256
35090753,talking,-35dBFS,vosk,vosk-model-de-0.21,0.0851528384279476,84,4,28,1,0,2,0.03488372093023256
35090753,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.2554585152838428,148,62,35,6,9,2,0.19767441860465115
35090753,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.1544759825327511,108,23,34,3,3,2,0.09302325581395349
35090753,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.11790393013100436,92,17,32,2,1,2,0.05813953488372093
35090753,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.1064410480349345,92,11,31,1,1,2,0.046511627906976744
35090753,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.09388646288209607,92,5,33,1,0,2,0.03488372093023256
35315273,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.513766842413591,152,118,15,15,19,2,0.375
35315273,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.23784417106033978,144,71,17,5,5,5,0.15625
35315273,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.11657879320445226,108,17,21,3,0,6,0.09375
35315273,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.09314586994727592,82,8,24,2,0,7,0.09375
35315273,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.08084358523725835,76,7,21,0,0,7,0.07291666666666667
35315273,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.6748681898066784,151,132,9,19,31,1,0.53125
35315273,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.3391915641476274,175,105,17,8,8,2,0.1875
35315273,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.1628588166373755,123,39,22,3,2,5,0.10416666666666667
35315273,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.11189220855301699,104,20,19,3,0,5,0.08333333333333333
35315273,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.08845928529584066,83,10,21,2,0,6,0.08333333333333333
35315273,talking,-15dBFS,vosk,vosk-model-de-0.21,0.408904510837727,195,101,44,18,8,4,0.3125
35315273,talking,-20dBFS,vosk,vosk-model-de-0.21,0.17164616285881665,131,39,24,7,1,6,0.14583333333333334
35315273,talking,-25dBFS,vosk,vosk-model-de-0.21,0.10251903925014645,91,17,22,1,0,5,0.0625
35315273,talking,-30dBFS,vosk,vosk-model-de-0.21,0.08611599297012303,77,10,22,0,0,5,0.052083333333333336
35315273,talking,-35dBFS,vosk,vosk-model-de-0.21,0.08142940831868775,75,6,20,0,0,5,0.052083333333333336
35315273,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.2589338019917985,139,63,21,8,10,5,0.23958333333333334
35315273,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.1634446397188049,116,26,25,7,2,5,0.14583333333333334
35315273,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.12126537785588752,96,16,21,2,1,7,0.10416666666666667
35315273,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.09666080843585237,84,9,23,1,0,6,0.07291666666666667
35315273,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.08670181605155243,81,9,22,1,0,7,0.08333333333333333
35382782,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.592662871600253,148,142,8,20,18,0,0.38
35382782,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.26818469323213157,147,67,24,12,4,1,0.17
35382782,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.1467425679949399,96,28,26,6,0,3,0.09
35382782,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.09993674889310562,76,15,26,3,0,1,0.04
35382782,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.09044908285895004,74,7,26,3,0,1,0.04
35382782,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.7855787476280834,109,127,2,16,32,0,0.48
35382782,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.450347881087919,181,123,15,22,9,0,0.31
35382782,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.2017710309930424,144,46,30,5,1,2,0.08
35382782,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.137887413029728,106,26,29,5,0,2,0.07
35382782,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.10309930423782417,84,13,24,4,0,1,0.05
35382782,talking,-15dBFS,vosk,vosk-model-de-0.21,0.519291587602783,177,106,24,30,10,0,0.4
35382782,talking,-20dBFS,vosk,vosk-model-de-0.21,0.23529411764705882,151,48,37,8,1,0,0.09
35382782,talking,-25dBFS,vosk,vosk-model-de-0.21,0.11827956989247312,93,16,25,2,0,0,0.02
35382782,talking,-30dBFS,vosk,vosk-model-de-0.21,0.09740670461733081,74,8,23,4,0,2,0.06
35382782,talking,-35dBFS,vosk,vosk-model-de-0.21,0.08538899430740038,66,6,22,3,0,2,0.05
35382782,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.32827324478178366,140,78,19,12,5,1,0.18
35382782,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.19797596457938013,119,39,23,6,1,0,0.07
35382782,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.14484503478810878,92,18,24,4,1,1,0.06
35382782,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.11195445920303605,86,12,29,4,0,2,0.06
35382782,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.09424414927261227,78,6,27,2,0,3,0.05
35417612,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.6169799092676604,152,140,14,17,23,0,0.5
35417612,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.2780298120544394,165,74,26,7,8,1,0.2
35417612,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.17368762151652625,130,31,33,6,0,1,0.0875
35417612,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.14906027219701878,103,15,33,5,0,2,0.0875
35417612,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.13026571613739468,100,13,37,5,0,2,0.0875
35417612,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.8068697342838627,107,115,0,17,28,0,0.5625
35417612,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.45495787427090084,188,124,14,16,12,0,0.35
35417612,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.23201555411535968,156,46,33,12,2,2,0.2
35417612,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.1574854180168503,122,22,35,9,0,3,0.15
35417612,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.1322099805573558,105,12,36,3,0,3,0.075
35417612,talking,-15dBFS,vosk,vosk-model-de-0.21,0.5456902138690862,193,121,30,28,10,0,0.475
35417612,talking,-20dBFS,vosk,vosk-model-de-0.21,0.24821775761503564,159,50,44,12,2,2,0.2
35417612,talking,-25dBFS,vosk,vosk-model-de-0.21,0.14387556707712248,122,14,37,6,0,3,0.1125
35417612,talking,-30dBFS,vosk,vosk-model-de-0.21,0.12961762799740764,106,12,37,3,0,2,0.0625
35417612,talking,-35dBFS,vosk,vosk-model-de-0.21,0.1237848347375243,98,9,37,2,0,2,0.05
35417612,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.35191186001296176,165,81,27,17,10,1,0.35
35417612,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.2255346727154893,137,36,30,13,2,2,0.2125
35417612,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.16007777057679845,110,24,33,6,1,3,0.125
35417612,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.14322747893713544,102,18,37,5,1,2,0.1
35417612,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.12248865845755022,95,11,37,3,0,2,0.0625
35420907,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.591743119266055,134,134,8,14,19,1,0.3617021276595745
35420907,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.3040629095674967,148,59,26,13,3,3,0.20212765957446807
35420907,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.22411533420707733,140,31,37,9,0,5,0.14893617021276595
35420907,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.182175622542595,125,18,35,7,0,2,0.09574468085106383
35420907,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.16775884665792923,113,16,35,5,0,2,0.07446808510638298
35420907,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.783748361730013,110,118,0,26,27,0,0.5638297872340425
35420907,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.42660550458715596,173,100,21,18,5,4,0.2872340425531915
35420907,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.27719528178243774,145,51,34,10,1,4,0.1595744680851064
35420907,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.20773263433813893,123,34,36,6,1,2,0.09574468085106383
35420907,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.18086500655307994,118,25,32,6,0,2,0.0851063829787234
35420907,talking,-15dBFS,vosk,vosk-model-de-0.21,0.5511140235910879,173,86,43,27,4,1,0.3404255319148936
35420907,talking,-20dBFS,vosk,vosk-model-de-0.21,0.282437745740498,152,48,38,15,2,2,0.20212765957446807
35420907,talking,-25dBFS,vosk,vosk-model-de-0.21,0.17889908256880735,122,27,34,9,0,4,0.13829787234042554
35420907,talking,-30dBFS,vosk,vosk-model-de-0.21,0.15530799475753604,115,18,30,6,0,3,0.09574468085106383
35420907,talking,-35dBFS,vosk,vosk-model-de-0.21,0.1526867627785059,110,18,32,5,0,3,0.0851063829787234
35420907,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.3577981651376147,143,70,22,14,3,3,0.2127659574468085
35420907,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.24574049803407602,136,40,29,9,2,2,0.13829787234042554
35420907,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.20511140235910877,117,29,33,9,0,2,0.11702127659574468
35420907,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.18283093053735255,108,22,33,6,0,2,0.0851063829787234
35420907,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.1618610747051114,99,19,33,6,0,2,0.0851063829787234
35421113,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.645083932853717,149,146,9,11,30,1,0.4329896907216495
35421113,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.26139088729016785,146,78,13,12,3,0,0.15463917525773196
35421113,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.1510791366906475,103,34,21,4,2,1,0.07216494845360824
35421113,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.11870503597122302,86,12,17,4,1,1,0.061855670103092786
35421113,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.11930455635491606,74,11,17,3,1,1,0.05154639175257732
35421113,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.8279376498800959,104,114,1,18,36,0,0.5567010309278351
35421113,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.40827338129496404,184,118,12,13,11,0,0.24742268041237114
35421113,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.18884892086330934,133,44,18,5,5,0,0.10309278350515463
35421113,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.12529976019184652,95,20,14,4,3,0,0.07216494845360824
35421113,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.1354916067146283,87,12,19,4,2,1,0.07216494845360824
35421113,talking,-15dBFS,vosk,vosk-model-de-0.21,0.5161870503597122,190,105,32,17,13,0,0.30927835051546393
35421113,talking,-20dBFS,vosk,vosk-model-de-0.21,0.22661870503597123,149,52,32,12,4,1,0.17525773195876287
35421113,talking,-25dBFS,vosk,vosk-model-de-0.21,0.13129496402877697,101,19,20,6,0,1,0.07216494845360824
35421113,talking,-30dBFS,vosk,vosk-model-de-0.21,0.11270983213429256,87,13,18,4,0,1,0.05154639175257732
35421113,talking,-35dBFS,vosk,vosk-model-de-0.21,0.10071942446043165,80,11,16,3,0,1,0.041237113402061855
35421113,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.3213429256594724,146,75,16,10,9,0,0.1958762886597938
35421113,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.1882494004796163,111,39,17,5,2,2,0.09278350515463918
35421113,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.1366906474820144,95,23,18,5,1,2,0.08247422680412371
35421113,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.1211031175059952,87,17,17,3,1,2,0.061855670103092786
35421113,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.12050359712230216,71,12,16,3,1,1,0.05154639175257732
35566506,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.5669348939283102,131,116,12,17,19,1,0.4567901234567901
35566506,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.2501828822238478,122,64,20,7,7,2,0.19753086419753085
35566506,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.13313825896122897,88,25,22,7,0,2,0.1111111111111111
35566506,insideAmbulance,-30dBFS,vosk,vosk-model-de-0.21,0.10460863204096561,68,17,21,7,0,2,0.1111111111111111
35566506,insideAmbulance,-35dBFS,vosk,vosk-model-de-0.21,0.08339429407461595,51,13,19,5,0,2,0.08641975308641975
35566506,insideCrowded,-15dBFS,vosk,vosk-model-de-0.21,0.7329919531821507,102,106,0,15,24,0,0.48148148148148145
35566506,insideCrowded,-20dBFS,vosk,vosk-model-de-0.21,0.34308705193855155,121,106,11,18,7,0,0.30864197530864196
35566506,insideCrowded,-25dBFS,vosk,vosk-model-de-0.21,0.15362106803218728,88,41,19,9,1,2,0.14814814814814814
35566506,insideCrowded,-30dBFS,vosk,vosk-model-de-0.21,0.10680321872713973,66,17,23,8,0,2,0.12345679012345678
35566506,insideCrowded,-35dBFS,vosk,vosk-model-de-0.21,0.09436722750548647,60,14,22,5,0,2,0.08641975308641975
35566506,talking,-15dBFS,vosk,vosk-model-de-0.21,0.46086320409656184,168,103,28,18,10,0,0.345679012345679
35566506,talking,-20dBFS,vosk,vosk-model-de-0.21,0.19970738844184346,109,37,27,11,1,1,0.16049382716049382
35566506,talking,-25dBFS,vosk,vosk-model-de-0.21,0.11923920994879297,77,18,23,7,0,2,0.1111111111111111
35566506,talking,-30dBFS,vosk,vosk-model-de-0.21,0.10387710314557425,64,18,23,6,0,2,0.09876543209876543
35566506,talking,-35dBFS,vosk,vosk-model-de-0.21,0.0958302852962692,59,14,23,6,0,2,0.09876543209876543
35566506,trafficOutside,-15dBFS,vosk,vosk-model-de-0.21,0.2787125091441112,118,60,16,13,7,1,0.25925925925925924
35566506,trafficOutside,-20dBFS,vosk,vosk-model-de-0.21,0.16020482809070957,83,33,19,12,2,0,0.1728395061728395
35566506,trafficOutside,-25dBFS,vosk,vosk-model-de-0.21,0.12362838332114119,65,19,24,6,2,1,0.1111111111111111
35566506,trafficOutside,-30dBFS,vosk,vosk-model-de-0.21,0.10607168983174835,59,15,24,5,1,1,0.08641975308641975
35566506,trafficOutside,-35dBFS,vosk,vosk-model-de-0.21,0.0936356986100951,53,11,24,5,0,1,0.07407407407407407
35618787,insideAmbulance,-15dBFS,vosk,vosk-model-de-0.21,0.6126582278481013,142,146,4,13,20,0,0.39285714285714285
35618787,insideAmbulance,-20dBFS,vosk,vosk-model-de-0.21,0.27974683544303797,135,98,14,13,7,1,0.25
35618787,insideAmbulance,-25dBFS,vosk,vosk-model-de-0.21,0.13481012658227848,90,38,16,6,1,1,0.09523809523809523
